gene_id	Length
FBgn0265180	1312.13
FBgn0036897	1284.62
FBgn0031969	1668
FBgn0026713	3669
FBgn0011581	303
FBgn0036022	780
FBgn0259998	777
FBgn0035321	900.639
FBgn0003747	1335
FBgn0029950	1806
FBgn0030362	947.979
FBgn0284220	4344
FBgn0042187	756
FBgn0264695	5883.33
FBgn0032635	1215
FBgn0054026	354
FBgn0037551	561
FBgn0037809	867
FBgn0038916	540
FBgn0033127	663
FBgn0052406	1425
FBgn0278604	2574
FBgn0035541	441
FBgn0036816	1773
FBgn0039341	1572
FBgn0259734	3172.95
FBgn0002868	123
FBgn0263083	168
FBgn0051281	493.5
FBgn0029937	558
FBgn0039531	981
FBgn0036900	2072.91
FBgn0026566	561
FBgn0005670	1522.93
FBgn0033266	1029
FBgn0052204	1467
FBgn0030586	1881
FBgn0030262	483
FBgn0033954	951
FBgn0038114	1292.21
FBgn0003721	900.22
FBgn0033955	2157
FBgn0037039	793
FBgn0032688	2469.8
FBgn0052506	3468
FBgn0052188	318
FBgn0085300	330
FBgn0023388	3262.3
FBgn0051646	1821
FBgn0034942	609
FBgn0002633	561
FBgn0085292	258
FBgn0085367	333
FBgn0035587	968.737
FBgn0031550	1218
FBgn0083977	2268
FBgn0259184	478.5
FBgn0037038	879
FBgn0026385	1239
FBgn0283535	681
FBgn0031256	1065
FBgn0053287	3306
FBgn0030097	792
FBgn0039306	1617
FBgn0023083	2124
FBgn0051133	1395
FBgn0051373	591
FBgn0026160	3411.22
FBgn0031945	842.43
FBgn0003545	1887
FBgn0031080	468
FBgn0031201	2130
FBgn0053140	2163
FBgn0033950	324
FBgn0037955	1353
FBgn0263376	807
FBgn0031089	1323.36
FBgn0032969	2190
FBgn0051475	1257
FBgn0265434	5951.02
FBgn0032223	2529
FBgn0039196	1290
FBgn0032205	741
FBgn0005612	2010
FBgn0031085	633
FBgn0030899	450
FBgn0035343	765
FBgn0035553	2127
FBgn0262960	120
FBgn0026395	1140
FBgn0038129	1965
FBgn0028581	840
FBgn0027564	1671
FBgn0263831	2181
FBgn0039900	1209.96
FBgn0039202	843
FBgn0038894	783
FBgn0037384	956.596
FBgn0262731	456
FBgn0034527	1536
FBgn0030343	3765
FBgn0035830	996
FBgn0265001	1662
FBgn0029745	975
FBgn0031643	1812
FBgn0033573	490.5
FBgn0261245	531
FBgn0283521	2326.34
FBgn0035590	675
FBgn0027589	2757
FBgn0250823	1527.57
FBgn0262976	222
FBgn0036237	723
FBgn0033502	1397.63
FBgn0036470	636
FBgn0285962	727.961
FBgn0031866	3747
FBgn0016036	996
FBgn0036595	546
FBgn0267254	138
FBgn0000273	1062
FBgn0042205	1230
FBgn0034219	1554
FBgn0030685	3066.55
FBgn0033635	795.582
FBgn0283438	1599
FBgn0052820	1563
FBgn0260231	612
FBgn0034853	4188
FBgn0035955	908.09
FBgn0030336	2706
FBgn0050461	678
FBgn0050067	574.5
FBgn0040814	249
FBgn0260477	822
FBgn0052037	759
FBgn0035568	936
FBgn0035669	1317
FBgn0053505	1455
FBgn0283712	3587.05
FBgn0034225	1800
FBgn0030745	831
FBgn0262103	4343.91
FBgn0039240	3254.66
FBgn0053213	1026
FBgn0041194	1644
FBgn0086856	666
FBgn0051789	354
FBgn0038390	2352
FBgn0259831	306
FBgn0036176	285
FBgn0052806	618
FBgn0032382	1752
FBgn0003386	1839.34
FBgn0262782	1014
FBgn0262937	2091
FBgn0000038	986.348
FBgn0029976	3354
FBgn0016701	642
FBgn0034899	546
FBgn0037460	654
FBgn0063492	669
FBgn0004959	1725
FBgn0263289	5701.3
FBgn0039559	4283.93
FBgn0266521	773.668
FBgn0002577	2049
FBgn0039286	2346
FBgn0028988	1119
FBgn0038183	894
FBgn0053810	771
FBgn0086677	1683
FBgn0261570	5182.42
FBgn0034329	138
FBgn0030675	1038
FBgn0034138	446.998
FBgn0028852	1317
FBgn0039016	6750
FBgn0035375	2001
FBgn0032789	951
FBgn0261587	420
FBgn0039088	1161
FBgn0267849	849
FBgn0038235	735
FBgn0051253	1140
FBgn0038366	2031
FBgn0034644	2584.68
FBgn0050075	588
FBgn0034795	4320
FBgn0086611	318
FBgn0052642	1122
FBgn0034729	809.304
FBgn0264836	201
FBgn0031108	909
FBgn0029891	2166
FBgn0085288	1281
FBgn0034651	549
FBgn0035008	723
FBgn0038589	270
FBgn0039494	1134
FBgn0034837	939
FBgn0260658	4200
FBgn0036298	1650
FBgn0035779	1275
FBgn0004698	3859.59
FBgn0029762	1926
FBgn0033820	664.774
FBgn0261507	465
FBgn0053643	537
FBgn0266557	6683.79
FBgn0014033	1890
FBgn0086253	1236
FBgn0005642	2610
FBgn0040809	237
FBgn0033685	984
FBgn0031351	756
FBgn0037985	2136
FBgn0266669	2670
FBgn0043884	10982.7
FBgn0051999	2754
FBgn0020376	963
FBgn0036941	1119
FBgn0021742	1680
FBgn0016070	3027.5
FBgn0036760	993
FBgn0267795	3507.7
FBgn0260399	2539.93
FBgn0011704	1182
FBgn0052814	735
FBgn0039636	1512
FBgn0032376	981
FBgn0032680	393
FBgn0038257	912
FBgn0035638	1266
FBgn0032171	705
FBgn0013770	1115.9
FBgn0050037	1263
FBgn0010408	585.815
FBgn0262485	525
FBgn0042135	769.449
FBgn0051221	765
FBgn0035452	1417.71
FBgn0030956	1425
FBgn0034240	6497.95
FBgn0000490	1767
FBgn0031410	579
FBgn0086408	3411
FBgn0033889	4002
FBgn0036162	1413
FBgn0261261	4172.93
FBgn0036264	864
FBgn0262878	186
FBgn0039651	1035
FBgn0039544	2976
FBgn0036214	1146
FBgn0037934	2676
FBgn0004197	4224
FBgn0039109	855
FBgn0039038	1275
FBgn0034400	8052
FBgn0261597	345
FBgn0029606	492
FBgn0063667	969
FBgn0029866	1221
FBgn0259243	1129.2
FBgn0032283	486
FBgn0053110	1014
FBgn0038727	2166
FBgn0033817	699
FBgn0033518	663
FBgn0259176	1050.57
FBgn0028866	900
FBgn0036874	2187
FBgn0000412	1068
FBgn0030369	1611
FBgn0027091	2226
FBgn0002564	2319
FBgn0034230	2129.78
FBgn0003965	1140
FBgn0035917	625.707
FBgn0031181	1692
FBgn0033640	543
FBgn0035036	2022
FBgn0015546	2754
FBgn0026309	2103
FBgn0285949	375
FBgn0034946	1203
FBgn0033602	1110
FBgn0260870	300
FBgn0038773	2031
FBgn0020506	1482
FBgn0037101	1740
FBgn0026179	3852.06
FBgn0037577	419.206
FBgn0020249	1044.48
FBgn0053325	942
FBgn0086357	1431
FBgn0040735	231
FBgn0029912	2802
FBgn0034846	804
FBgn0263934	2918.23
FBgn0262143	201
FBgn0036287	2247
FBgn0030874	1080
FBgn0032834	402
FBgn0051516	747
FBgn0266171	312
FBgn0036696	438
FBgn0036836	2100
FBgn0000053	2622.37
FBgn0032284	384
FBgn0038281	651
FBgn0038469	1950
FBgn0026174	477
FBgn0036667	237
FBgn0041235	1194
FBgn0032733	1685.91
FBgn0036935	2115
FBgn0267411	645
FBgn0032373	2445
FBgn0037708	1566
FBgn0030722	765
FBgn0050115	4091.05
FBgn0260233	957
FBgn0039408	606
FBgn0037506	1098
FBgn0028837	1026
FBgn0053526	2849.71
FBgn0031720	726
FBgn0260794	8139.58
FBgn0039811	432
FBgn0286898	4292.79
FBgn0004431	429
FBgn0010341	576
FBgn0004363	849
FBgn0013949	981.772
FBgn0039966	669
FBgn0262576	498
FBgn0039761	543
FBgn0033542	1584
FBgn0015033	1518
FBgn0035199	1131
FBgn0016038	596.969
FBgn0028370	3066
FBgn0000228	3265.34
FBgn0259818	4966.78
FBgn0031683	1159.02
FBgn0011236	1806
FBgn0034423	2025
FBgn0028717	2078.21
FBgn0053202	1083
FBgn0028857	1059
FBgn0036766	543
FBgn0051948	1015.5
FBgn0031493	2250
FBgn0033085	471
FBgn0266711	354
FBgn0262005	456
FBgn0031423	802
FBgn0015714	1506
FBgn0011676	3431.72
FBgn0032253	2853
FBgn0001108	3798
FBgn0037622	2829
FBgn0033186	1734
FBgn0034560	999
FBgn0053169	177
FBgn0029820	1485
FBgn0261575	1974
FBgn0283442	1986
FBgn0038862	2413.2
FBgn0032971	1032
FBgn0032732	330
FBgn0260484	1134
FBgn0067905	141
FBgn0039165	2712
FBgn0016053	216
FBgn0033669	813
FBgn0050197	342
FBgn0025383	909
FBgn0028567	315
FBgn0029697	4074
FBgn0010241	3942
FBgn0037798	516
FBgn0032250	960
FBgn0034959	1377
FBgn0039151	1641
FBgn0039638	1965
FBgn0261989	837
FBgn0264991	252
FBgn0086472	354
FBgn0031562	399
FBgn0260657	1377.85
FBgn0003710	1359
FBgn0034924	1437
FBgn0039371	525
FBgn0034160	741.419
FBgn0037723	864
FBgn0026316	465
FBgn0284082	174
FBgn0038796	822
FBgn0026384	1140
FBgn0040733	123
FBgn0031676	1167
FBgn0259185	1734
FBgn0263988	2055
FBgn0032430	1737
FBgn0082831	6056.98
FBgn0040608	282
FBgn0014000	645
FBgn0085482	528
FBgn0259966	420
FBgn0036144	982.266
FBgn0035612	466.003
FBgn0034457	1704
FBgn0036249	913.48
FBgn0032415	792
FBgn0022699	2325
FBgn0005666	25973.6
FBgn0262020	375
FBgn0003460	1251
FBgn0036678	1388.18
FBgn0032577	309
FBgn0001491	435
FBgn0039740	1374
FBgn0260396	372
FBgn0039616	1377
FBgn0050393	1065
FBgn0004657	2541
FBgn0034734	8202
FBgn0011638	1173
FBgn0033592	351
FBgn0000206	2691
FBgn0034464	954
FBgn0030576	1800
FBgn0011746	1426.17
FBgn0038479	804
FBgn0015834	981
FBgn0038725	3090
FBgn0035401	1275
FBgn0027949	1146
FBgn0037845	1341
FBgn0039518	2697
FBgn0031860	1026
FBgn0035589	639
FBgn0002531	393
FBgn0030815	4293
FBgn0035603	417
FBgn0035024	2604
FBgn0001297	1874.9
FBgn0037749	615
FBgn0285911	2502
FBgn0046706	1701
FBgn0262475	1626.8
FBgn0037290	741
FBgn0002626	444
FBgn0035213	2202
FBgn0040812	231
FBgn0265264	3264
FBgn0260486	6879.01
FBgn0267823	966
FBgn0004510	1455
FBgn0264389	729
FBgn0028955	243
FBgn0038315	1368
FBgn0067782	594
FBgn0033280	330
FBgn0267366	852
FBgn0000244	2163
FBgn0025608	1395
FBgn0035643	1386
FBgn0037411	867
FBgn0036368	3708.31
FBgn0020378	2150.97
FBgn0038775	1386
FBgn0004449	9043.15
FBgn0000592	1635
FBgn0030610	267
FBgn0035542	1195.4
FBgn0035435	878.936
FBgn0038438	786
FBgn0039068	702.03
FBgn0035032	324
FBgn0038768	1566
FBgn0028746	300
FBgn0259745	2499
FBgn0000257	1920
FBgn0051642	1674
FBgn0261536	429
FBgn0030078	312
FBgn0263102	2716.05
FBgn0263029	201
FBgn0034982	2354.56
FBgn0046225	1506
FBgn0003358	819
FBgn0063670	242.708
FBgn0264298	813
FBgn0028481	2817
FBgn0024289	1083
FBgn0031758	1014
FBgn0053246	519
FBgn0034759	369
FBgn0036750	1440
FBgn0029895	3450
FBgn0032465	795
FBgn0030558	1506
FBgn0026319	1461
FBgn0005683	1749
FBgn0053775	549
FBgn0262870	6341.83
FBgn0031942	390
FBgn0033243	516
FBgn0004591	300
FBgn0053346	1095
FBgn0034592	561
FBgn0029717	696
FBgn0086676	1821
FBgn0038601	1155
FBgn0038271	1413
FBgn0064912	654
FBgn0017545	806.977
FBgn0032726	996
FBgn0039448	738
FBgn0028381	927
FBgn0260753	2071.02
FBgn0250822	306
FBgn0020372	879
FBgn0037516	442.5
FBgn0030991	915
FBgn0052547	3027
FBgn0036862	2046
FBgn0037447	2172
FBgn0285925	1953.61
FBgn0263037	1887
FBgn0033973	1791
FBgn0003250	1137
FBgn0040832	249
FBgn0051706	1056
FBgn0036484	1158
FBgn0032652	414
FBgn0004910	531.009
FBgn0284243	1344
FBgn0051533	2535
FBgn0012037	1848
FBgn0036246	369
FBgn0028513	1446
FBgn0034255	255
FBgn0032452	621
FBgn0033485	771
FBgn0261990	408
FBgn0035540	1036.03
FBgn0015572	1626
FBgn0262624	798
FBgn0040212	2424
FBgn0042106	891
FBgn0262003	339
FBgn0033268	432
FBgn0039471	1017
FBgn0051612	2964
FBgn0004862	1149
FBgn0034263	585
FBgn0044809	444
FBgn0051441	1026
FBgn0052453	363
FBgn0038586	702
FBgn0029799	780
FBgn0036623	970.523
FBgn0054043	1017
FBgn0040892	282
FBgn0050043	2637
FBgn0032643	1647
FBgn0051774	4284.25
FBgn0260452	303
FBgn0051617	771
FBgn0032248	600
FBgn0024814	660
FBgn0033170	507.021
FBgn0036663	6345.26
FBgn0035781	1257
FBgn0037073	2445
FBgn0263400	801
FBgn0261799	2559
FBgn0003525	1440
FBgn0001229	600
FBgn0050362	768
FBgn0029503	1065
FBgn0085246	417
FBgn0003482	813
FBgn0283499	6435
FBgn0054049	921
FBgn0034381	1438.95
FBgn0039908	3965.19
FBgn0086707	3993
FBgn0036133	1491
FBgn0260434	807
FBgn0286813	3030
FBgn0026403	4053
FBgn0003206	579
FBgn0027601	1794
FBgn0041780	1245
FBgn0000326	1689
FBgn0032233	1158
FBgn0260746	1914
FBgn0265082	3654.56
FBgn0026620	1951.48
FBgn0032873	2021.92
FBgn0035083	504
FBgn0033392	2001
FBgn0037239	966
FBgn0043362	10470
FBgn0038606	2643
FBgn0053658	546
FBgn0010551	918.862
FBgn0036228	840
FBgn0052983	753
FBgn0034251	2109
FBgn0250815	816
FBgn0052457	459
FBgn0035798	4356.65
FBgn0038313	825
FBgn0004102	1995
FBgn0000115	543
FBgn0031988	1758
FBgn0261803	858
FBgn0051155	522
FBgn0005585	1221
FBgn0037092	861.3
FBgn0034914	972.314
FBgn0030493	897
FBgn0022344	837
FBgn0031002	1803
FBgn0031495	1263
FBgn0030894	1059
FBgn0029986	1716
FBgn0263395	2932.33
FBgn0037553	1678.6
FBgn0002787	1077
FBgn0000283	3291
FBgn0010296	174
FBgn0039754	1386
FBgn0035047	1488
FBgn0013432	279
FBgn0028490	2049
FBgn0001269	1731
FBgn0033945	504
FBgn0052110	1236
FBgn0015270	1857
FBgn0083978	750
FBgn0023214	534
FBgn0011589	3853.48
FBgn0263741	855
FBgn0051327	2586
FBgn0029502	660
FBgn0010431	654
FBgn0085222	234
FBgn0016694	970.128
FBgn0039776	1653
FBgn0038285	756
FBgn0038809	1722
FBgn0044811	378
FBgn0015001	759
FBgn0039877	2097
FBgn0259167	1574.16
FBgn0000358	522
FBgn0033055	1572
FBgn0036428	1155
FBgn0262007	1557
FBgn0019957	1224
FBgn0052219	453
FBgn0038539	363
FBgn0264607	1512.96
FBgn0033121	1467
FBgn0030655	2064
FBgn0051708	1539
FBgn0030984	1122
FBgn0261373	648
FBgn0033062	2694.31
FBgn0037669	588
FBgn0267489	3744
FBgn0036592	546
FBgn0053329	1551
FBgn0085436	6759.84
FBgn0010401	410.653
FBgn0027611	3243
FBgn0040096	534
FBgn0024315	1558.87
FBgn0003448	1173
FBgn0034990	991
FBgn0000826	876
FBgn0004228	252
FBgn0034876	987
FBgn0030691	2382
FBgn0259715	1206
FBgn0038047	1506
FBgn0261823	5002.93
FBgn0039490	2601
FBgn0034249	3015
FBgn0038530	546
FBgn0033558	1342.17
FBgn0086657	2163
FBgn0039622	522
FBgn0284228	168
FBgn0053240	519
FBgn0036386	2859
FBgn0051866	927
FBgn0002645	3460.41
FBgn0030729	915
FBgn0035374	981
FBgn0032015	993
FBgn0010314	225
FBgn0265182	1611
FBgn0262467	756
FBgn0036814	6402
FBgn0286213	420
FBgn0030338	408
FBgn0035420	6903
FBgn0031808	2055
FBgn0004436	456
FBgn0039511	867
FBgn0036248	1107
FBgn0034657	2226
FBgn0054034	408
FBgn0053689	537
FBgn0037750	1680.01
FBgn0027507	2052
FBgn0037340	468
FBgn0024187	3654.39
FBgn0034542	2098.6
FBgn0050110	1845
FBgn0036922	507
FBgn0053303	1377
FBgn0051907	1275
FBgn0030572	504
FBgn0033985	687
FBgn0012036	1563
FBgn0033283	861
FBgn0052944	1350
FBgn0052249	729
FBgn0264990	180
FBgn0263038	3501
FBgn0031434	1131
FBgn0027279	4662.28
FBgn0066101	2870.22
FBgn0264741	501
FBgn0261722	573.631
FBgn0034158	1999.03
FBgn0259703	1350
FBgn0032783	975
FBgn0053481	919.491
FBgn0038915	561
FBgn0025821	555
FBgn0037345	597
FBgn0044823	258
FBgn0051206	585
FBgn0035308	3218.01
FBgn0286979	1557
FBgn0262540	273
FBgn0284248	327
FBgn0036274	1635
FBgn0037368	903
FBgn0035567	906
FBgn0001086	1581
FBgn0039472	1014
FBgn0047334	234
FBgn0032899	444
FBgn0033615	1590.33
FBgn0051266	849
FBgn0040285	988.428
FBgn0051145	2220.26
FBgn0037222	1179
FBgn0011481	1530
FBgn0036860	639
FBgn0037090	1680
FBgn0032949	957
FBgn0038188	942
FBgn0029766	1665
FBgn0032200	471
FBgn0035688	2970.45
FBgn0023509	2961
FBgn0004463	3414
FBgn0037612	1631.6
FBgn0030930	1776
FBgn0025595	1368
FBgn0038309	1689
FBgn0284083	72
FBgn0036373	1217.28
FBgn0037579	321
FBgn0037230	1779
FBgn0039655	1122
FBgn0052986	873
FBgn0030739	3309
FBgn0039380	690
FBgn0051174	611.875
FBgn0043539	354
FBgn0029955	1659
FBgn0052485	669
FBgn0039406	489
FBgn0267493	645
FBgn0040070	321
FBgn0013678	1137
FBgn0033205	993
FBgn0085319	849
FBgn0250746	807
FBgn0261244	2099.74
FBgn0036157	1050
FBgn0037016	1155
FBgn0013799	1728.66
FBgn0019644	732
FBgn0020377	1800
FBgn0053544	459
FBgn0051087	1254
FBgn0036822	546
FBgn0032196	726
FBgn0039339	1581
FBgn0030563	594
FBgn0026136	660
FBgn0263041	840
FBgn0036899	2402.03
FBgn0037487	3414
FBgn0262123	2673
FBgn0029843	2550
FBgn0085331	513
FBgn0261584	1539
FBgn0028372	1564.56
FBgn0038165	1194
FBgn0040233	4422.8
FBgn0003274	342
FBgn0021765	719.354
FBgn0030802	570
FBgn0040509	3345
FBgn0033164	594
FBgn0033434	939
FBgn0262610	579
FBgn0035415	423
FBgn0004654	1446
FBgn0030361	1779
FBgn0052713	555
FBgn0053199	240
FBgn0039040	966
FBgn0032911	2094.44
FBgn0037313	681.438
FBgn0265610	288
FBgn0036789	1782
FBgn0250785	1874.79
FBgn0038250	1083
FBgn0050120	1440
FBgn0287585	1496.96
FBgn0263235	798
FBgn0039039	2601
FBgn0262023	369
FBgn0038676	4668
FBgn0033713	2514
FBgn0030243	3390.57
FBgn0036549	1029
FBgn0261997	306
FBgn0023518	7233
FBgn0034595	342
FBgn0031635	1494
FBgn0266723	585
FBgn0029525	4134
FBgn0000100	954
FBgn0026320	477
FBgn0039009	2319
FBgn0031775	756
FBgn0038001	828
FBgn0036032	4494
FBgn0286507	1164
FBgn0261283	3342
FBgn0001612	2754
FBgn0024897	1677
FBgn0038109	876
FBgn0050172	339
FBgn0016123	1791
FBgn0287423	307.884
FBgn0031636	1458
FBgn0262877	153
FBgn0265630	4647.09
FBgn0263232	1848
FBgn0033177	2133
FBgn0085240	153
FBgn0036781	3156
FBgn0036105	510
FBgn0030740	906
FBgn0028506	381
FBgn0038386	792
FBgn0034021	1734.23
FBgn0265189	1611
FBgn0037129	810
FBgn0051702	1326
FBgn0035422	435
FBgn0051050	246
FBgn0283536	354
FBgn0035965	753
FBgn0037902	1044
FBgn0036929	1269
FBgn0262366	1446
FBgn0052192	406.5
FBgn0053156	1368.42
FBgn0262788	213
FBgn0038356	306
FBgn0022338	753
FBgn0038069	1293
FBgn0027603	4542
FBgn0261565	1596.36
FBgn0043070	1291.96
FBgn0034362	441
FBgn0262006	441
FBgn0035159	759
FBgn0260440	1698
FBgn0027865	855
FBgn0037102	699
FBgn0264086	1224
FBgn0037514	564
FBgn0266451	396
FBgn0004404	456
FBgn0052264	2341.77
FBgn0034518	804
FBgn0259794	1056
FBgn0003091	2013.29
FBgn0034789	2340.92
FBgn0264297	819
FBgn0027615	1326
FBgn0020388	2442
FBgn0045471	1161
FBgn0036879	597
FBgn0026080	1626
FBgn0030707	1839
FBgn0014466	966
FBgn0037442	1611
FBgn0263220	2098.76
FBgn0036550	855
FBgn0036948	1110
FBgn0031414	6531
FBgn0038846	402
FBgn0031829	1305
FBgn0042175	1266
FBgn0004901	1641
FBgn0286781	1611
FBgn0025626	2091
FBgn0035414	1674
FBgn0053158	3102
FBgn0052301	3153
FBgn0032444	1602
FBgn0028734	2151.66
FBgn0011260	2174.86
FBgn0030425	1968
FBgn0040365	426
FBgn0050181	1608
FBgn0287587	402
FBgn0261239	2423.37
FBgn0034460	282
FBgn0032005	1350.77
FBgn0031918	660
FBgn0033868	1584
FBgn0042083	1737
FBgn0026149	465
FBgn0017572	1020
FBgn0039937	1800
FBgn0039478	2649
FBgn0051515	390
FBgn0043532	406.5
FBgn0000251	1284.29
FBgn0029898	1608
FBgn0027553	1785
FBgn0030947	975
FBgn0052755	948
FBgn0053922	537
FBgn0035192	2190
FBgn0024320	3862.78
FBgn0260960	951
FBgn0034821	828
FBgn0039846	2316
FBgn0011832	738
FBgn0031728	1731
FBgn0003464	3834.49
FBgn0032290	900
FBgn0033808	615
FBgn0034191	858
FBgn0033248	688.5
FBgn0086695	1707
FBgn0038685	882
FBgn0031454	675
FBgn0032194	2085
FBgn0038978	381
FBgn0002716	996
FBgn0037762	774
FBgn0027578	2124
FBgn0051715	365.979
FBgn0039288	708
FBgn0030623	930
FBgn0030581	2026.41
FBgn0032271	1374
FBgn0052283	216
FBgn0040588	363
FBgn0032420	465
FBgn0024833	1281
FBgn0025612	759
FBgn0052732	1614
FBgn0030164	758.71
FBgn0004108	2541
FBgn0036805	612
FBgn0045770	1608
FBgn0026089	321
FBgn0024238	1923.38
FBgn0261612	2523
FBgn0033426	1607.44
FBgn0265988	10608
FBgn0261843	309
FBgn0051436	1263
FBgn0037703	2565
FBgn0037071	992.791
FBgn0259196	546
FBgn0053105	735
FBgn0050469	1791
FBgn0261955	1395
FBgn0000566	1182
FBgn0031639	795
FBgn0262874	228
FBgn0052071	453
FBgn0039907	4410
FBgn0050281	876
FBgn0043535	510
FBgn0040208	1737.89
FBgn0259099	3357
FBgn0031327	1998
FBgn0003720	1359
FBgn0283649	948
FBgn0039500	816
FBgn0266405	129
FBgn0036939	1275
FBgn0039252	2193
FBgn0031356	1611
FBgn0033932	1515
FBgn0284442	2459.99
FBgn0015801	867
FBgn0038000	1266
FBgn0032864	1428
FBgn0031657	1002
FBgn0028540	892.56
FBgn0041004	710.641
FBgn0036714	3974.55
FBgn0263042	519
FBgn0034205	1761
FBgn0034033	432
FBgn0039201	2214
FBgn0051158	4208.64
FBgn0033744	1428.16
FBgn0036934	1803
FBgn0028325	1207.83
FBgn0039584	999
FBgn0035331	1671
FBgn0038654	336
FBgn0034736	1701
FBgn0028526	1002
FBgn0040076	495
FBgn0031061	1443
FBgn0010100	2364
FBgn0040491	900
FBgn0037941	2061
FBgn0036640	2525.64
FBgn0065108	1596
FBgn0036072	834
FBgn0040751	240
FBgn0052202	426
FBgn0038784	702
FBgn0264493	1235.11
FBgn0264954	2235
FBgn0034050	888
FBgn0028473	1959
FBgn0028399	1388.9
FBgn0035999	1227
FBgn0062978	171
FBgn0051698	456
FBgn0266452	1883.84
FBgn0000591	540
FBgn0024364	2316
FBgn0260990	2622
FBgn0045073	1326.53
FBgn0085366	216
FBgn0021814	633
FBgn0014869	768
FBgn0051460	426
FBgn0032449	1299
FBgn0051636	942
FBgn0034266	1257
FBgn0036083	1725
FBgn0052174	807
FBgn0035488	1455
FBgn0050502	1068
FBgn0036811	531
FBgn0051202	1581
FBgn0000520	1779
FBgn0050324	495
FBgn0050160	669
FBgn0036772	2397
FBgn0037315	2064
FBgn0069973	744
FBgn0004880	1962
FBgn0004854	1938
FBgn0037978	1727.2
FBgn0013278	1926
FBgn0036606	396
FBgn0037816	1752
FBgn0038491	483
FBgn0003141	507
FBgn0034051	962.421
FBgn0030195	1056
FBgn0029974	1023
FBgn0035563	354
FBgn0264816	780
FBgn0262872	3330.36
FBgn0260237	231
FBgn0031101	552
FBgn0004860	4425.54
FBgn0259482	663
FBgn0031058	861
FBgn0039488	1392
FBgn0035426	711
FBgn0029879	1848
FBgn0010397	1867.5
FBgn0037824	381
FBgn0011270	879
FBgn0031384	2893.5
FBgn0040899	213
FBgn0036687	1815
FBgn0032858	1380
FBgn0000337	1344
FBgn0003978	1104
FBgn0263606	723
FBgn0021767	2100
FBgn0039210	1944
FBgn0051867	627
FBgn0054045	495
FBgn0011640	1059
FBgn0035425	1116
FBgn0037504	846
FBgn0001216	1926
FBgn0262679	189
FBgn0035266	1731
FBgn0052199	1530
FBgn0284244	1920
FBgn0001961	1134
FBgn0040022	4926
FBgn0260006	2484
FBgn0032002	513
FBgn0034151	669
FBgn0035876	846
FBgn0038181	2798.18
FBgn0261284	450
FBgn0027291	1073.53
FBgn0039234	2087.96
FBgn0286051	2046
FBgn0033087	1842.79
FBgn0039747	2322.33
FBgn0032880	1980
FBgn0261930	1767.02
FBgn0032422	432
FBgn0263050	1482
FBgn0034838	1011
FBgn0266441	1288.67
FBgn0034288	705
FBgn0263697	1353
FBgn0025833	1827
FBgn0032955	1473.7
FBgn0011666	1821.02
FBgn0028398	504
FBgn0033527	486
FBgn0046687	1179.04
FBgn0001330	3579
FBgn0002561	774
FBgn0034200	1371
FBgn0035508	2253
FBgn0000524	2217
FBgn0050394	2496
FBgn0035281	543
FBgn0034496	2442
FBgn0030596	1902
FBgn0263084	252
FBgn0030775	786
FBgn0016926	696.557
FBgn0038303	3438
FBgn0033907	390
FBgn0050147	2457
FBgn0023479	4398.97
FBgn0035724	2229
FBgn0030268	2418
FBgn0010113	3243
FBgn0037299	645
FBgn0028944	756
FBgn0085326	702
FBgn0033866	3282
FBgn0040532	285
FBgn0002707	2886
FBgn0003310	1794
FBgn0265595	2133.24
FBgn0011244	1947
FBgn0263047	543
FBgn0285947	483
FBgn0035400	1516.64
FBgn0040296	450
FBgn0037777	612
FBgn0032039	1062
FBgn0004811	873.011
FBgn0052832	423
FBgn0052440	258
FBgn0030846	1294.36
FBgn0029663	2181
FBgn0262612	342
FBgn0031909	615
FBgn0040467	528.412
FBgn0031895	1521
FBgn0039272	1002
FBgn0039743	1428
FBgn0035262	2283
FBgn0260866	2080.1
FBgn0033524	1610.83
FBgn0039104	690
FBgn0038083	1593
FBgn0038972	540
FBgn0082598	606
FBgn0037482	1827
FBgn0031999	2766
FBgn0052104	3648
FBgn0033661	16581
FBgn0026175	477
FBgn0031026	552
FBgn0039170	1095
FBgn0013263	1619.74
FBgn0039759	1254
FBgn0034808	762
FBgn0051467	1443
FBgn0261553	3853.72
FBgn0046999	480
FBgn0039370	909
FBgn0030686	1089
FBgn0034588	2040
FBgn0085210	612
FBgn0037998	2661
FBgn0243511	2847
FBgn0032059	456
FBgn0052703	2751
FBgn0040755	222
FBgn0036584	945
FBgn0029658	573
FBgn0041147	2334
FBgn0033221	435
FBgn0026755	1614
FBgn0030840	1617
FBgn0014141	3974.68
FBgn0036321	4116
FBgn0035722	780
FBgn0036342	309
FBgn0031606	3027
FBgn0033598	645
FBgn0264426	297
FBgn0036820	345
FBgn0036126	342
FBgn0085487	774
FBgn0034295	1080
FBgn0038072	2115
FBgn0025457	981
FBgn0000715	1044
FBgn0033594	714
FBgn0037970	841.5
FBgn0001077	1233
FBgn0033861	378
FBgn0037359	882
FBgn0260871	258
FBgn0013997	3855
FBgn0030720	2454
FBgn0264988	171
FBgn0261286	3582
FBgn0263996	48
FBgn0050378	447
FBgn0044047	324
FBgn0037653	1143
FBgn0085430	7061.2
FBgn0034819	267
FBgn0035112	326.221
FBgn0021944	1173
FBgn0036142	1674
FBgn0037756	1140
FBgn0034599	948
